game_id,game_date,season,day_of_week,park_id,home_team_id,vis_team_id,attendance,daynight,temp,sky,precip,wind_dir,wind_speed,field_cond,home_runs,vis_runs,total_runs,gametype
ATL199605220,1996-05-22,1996,Wednesday,ATL01,ATL,CHN,33186,day,87,sunny,none,ltor,15.0,dry,9,4,13,regular
BAL199605220,1996-05-22,1996,Wednesday,BAL12,BAL,CAL,45817,night,85,night,none,torf,8.0,dry,10,5,15,regular
BOS199605220,1996-05-22,1996,Wednesday,BOS07,BOS,SEA,26753,night,72,night,none,fromrf,15.0,dry,1,6,7,regular
CHA199605220,1996-05-22,1996,Wednesday,CHI12,CHA,TOR,17882,day,78,sunny,none,rtol,14.0,dry,2,1,3,regular
CIN199605220,1996-05-22,1996,Wednesday,CIN08,CIN,FLO,22055,day,75,sunny,none,ltor,5.0,dry,4,1,5,regular
CLE199605220,1996-05-22,1996,Wednesday,CLE08,CLE,MIL,41027,night,73,night,none,torf,6.0,dry,8,10,18,regular
COL199605220,1996-05-22,1996,Wednesday,DEN02,COL,PIT,48044,day,74,cloudy,none,fromcf,,dry,6,3,9,regular
DET199605220,1996-05-22,1996,Wednesday,DET04,DET,KCA,12890,day,77,sunny,none,ltor,10.0,dry,4,6,10,regular
HOU199605220,1996-05-22,1996,Wednesday,HOU02,HOU,SLN,15353,night,68,dome,none,unknown,0.0,dry,2,5,7,regular
LAN199605220,1996-05-22,1996,Wednesday,LOS03,LAN,NYN,33716,night,65,night,none,ltor,5.0,dry,2,3,5,regular
MIN199605220,1996-05-22,1996,Wednesday,MIN03,MIN,TEX,17955,day,0,dome,none,unknown,0.0,dry,5,6,11,regular
NYA199605220,1996-05-22,1996,Wednesday,NYC16,NYA,OAK,18544,night,74,night,none,ltor,15.0,wet,1,5,6,regular
SDN199605220,1996-05-22,1996,Wednesday,SAN01,SDN,PHI,13118,night,66,night,none,torf,5.0,dry,5,2,7,regular
SFN199605220,1996-05-22,1996,Wednesday,SFO02,SFN,MON,11663,day,65,,,unknown,,,3,4,7,regular
BOS199605230,1996-05-23,1996,Thursday,BOS07,BOS,SEA,31551,night,69,night,none,torf,8.0,dry,11,4,15,regular
CLE199605230,1996-05-23,1996,Thursday,CLE08,CLE,MIL,42395,night,61,night,none,tolf,12.0,dry,5,1,6,regular
COL199605230,1996-05-23,1996,Thursday,DEN02,COL,CIN,48040,night,58,night,none,fromrf,13.0,dry,5,7,12,regular
KCA199605230,1996-05-23,1996,Thursday,KAN06,KCA,TEX,15612,night,84,night,none,rtol,7.0,dry,4,2,6,regular
NYA199605230,1996-05-23,1996,Thursday,NYC16,NYA,OAK,19315,day,78,sunny,none,tolf,7.0,dry,4,3,7,regular
SDN199605230,1996-05-23,1996,Thursday,SAN01,SDN,PHI,16632,day,72,,,unknown,,,7,5,12,regular
TOR199605230,1996-05-23,1996,Thursday,TOR02,TOR,MIN,31163,night,68,dome,none,tolf,0.0,dry,5,4,9,regular
BAL199605240,1996-05-24,1996,Friday,BAL12,BAL,OAK,45024,night,81,night,none,fromlf,7.0,dry,5,4,9,regular
CAL199605240,1996-05-24,1996,Friday,ANA01,CAL,BOS,19550,night,68,night,none,torf,10.0,dry,3,1,4,regular
CHA199605240,1996-05-24,1996,Friday,CHI12,CHA,MIL,18346,night,53,overcast,none,ltor,13.0,wet,4,3,7,regular
COL199605240,1996-05-24,1996,Friday,DEN02,COL,CIN,48019,night,53,night,drizzle,fromcf,14.0,damp,9,11,20,regular
DET199605240,1996-05-24,1996,Friday,DET04,DET,CLE,26967,night,64,night,none,fromrf,15.0,dry,3,6,9,regular
FLO199605240,1996-05-24,1996,Friday,MIA01,FLO,SLN,19583,night,77,night,none,rtol,6.0,dry,2,4,6,regular
HOU199605240,1996-05-24,1996,Friday,HOU02,HOU,CHN,23910,night,0,dome,none,unknown,,dry,8,7,15,regular
KCA199605240,1996-05-24,1996,Friday,KAN06,KCA,TEX,13696,night,66,night,showers,fromrf,14.0,damp,8,0,8,regular
MON199605240,1996-05-24,1996,Friday,MON02,MON,LAN,27843,night,68,dome,none,tolf,0.0,dry,4,5,9,regular
NYN199605240,1996-05-24,1996,Friday,NYC17,NYN,SDN,24751,night,73,night,none,tolf,16.0,dry,1,13,14,regular
PIT199605240,1996-05-24,1996,Friday,PIT07,PIT,ATL,20238,night,63,night,none,tolf,10.0,dry,3,5,8,regular
SEA199605240,1996-05-24,1996,Friday,SEA02,SEA,NYA,44236,night,68,dome,none,tocf,2.0,dry,10,4,14,regular
SFN199605240,1996-05-24,1996,Friday,SFO02,SFN,PHI,11917,night,64,night,none,ltor,15.0,dry,1,5,6,regular
TOR199605240,1996-05-24,1996,Friday,TOR02,TOR,MIN,33141,night,72,dome,none,unknown,0.0,dry,0,4,4,regular
BAL199605250,1996-05-25,1996,Saturday,BAL12,BAL,OAK,47353,day,71,,,fromcf,9.0,,3,6,9,regular
CAL199605250,1996-05-25,1996,Saturday,ANA01,CAL,BOS,23972,night,68,night,none,tocf,7.0,dry,3,10,13,regular
CHA199605250,1996-05-25,1996,Saturday,CHI12,CHA,MIL,20585,night,57,night,,torf,9.0,,9,7,16,regular
COL199605250,1996-05-25,1996,Saturday,DEN02,COL,CIN,48012,night,46,night,showers,fromcf,5.0,damp,7,5,12,regular
DET199605250,1996-05-25,1996,Saturday,DET04,DET,CLE,41527,day,64,sunny,none,fromrf,15.0,dry,6,7,13,regular
FLO199605250,1996-05-25,1996,Saturday,MIA01,FLO,SLN,26312,night,76,night,rain,rtol,5.0,damp,0,5,5,regular
HOU199605250,1996-05-25,1996,Saturday,HOU02,HOU,CHN,34326,night,72,dome,none,unknown,0.0,dry,5,2,7,regular
KCA199605250,1996-05-25,1996,Saturday,KAN06,KCA,TEX,23668,night,69,night,none,ltor,7.0,dry,1,2,3,regular
MON199605250,1996-05-25,1996,Saturday,MON02,MON,LAN,27104,night,0,dome,none,tolf,0.0,dry,3,5,8,regular
NYN199605250,1996-05-25,1996,Saturday,NYC17,NYN,SDN,21057,day,64,sunny,none,ltor,6.0,dry,2,7,9,regular
PIT199605250,1996-05-25,1996,Saturday,PIT07,PIT,ATL,29273,night,64,night,none,torf,8.0,dry,6,2,8,regular
SEA199605250,1996-05-25,1996,Saturday,SEA02,SEA,NYA,57173,night,68,dome,none,tocf,2.0,dry,4,5,9,regular
SFN199605250,1996-05-25,1996,Saturday,SFO02,SFN,PHI,16874,day,80,sunny,none,ltor,15.0,dry,3,2,5,regular
TOR199605250,1996-05-25,1996,Saturday,TOR02,TOR,MIN,34118,day,60,sunny,none,tolf,12.0,dry,4,6,10,regular
BAL199605260,1996-05-26,1996,Sunday,BAL12,BAL,OAK,47401,day,67,,,rtol,9.0,,6,1,7,regular
CAL199605260,1996-05-26,1996,Sunday,ANA01,CAL,BOS,23828,day,70,sunny,none,torf,5.0,dry,12,2,14,regular
CHA199605260,1996-05-26,1996,Sunday,CHI12,CHA,MIL,21151,day,54,cloudy,none,ltor,15.0,dry,12,1,13,regular
DET199605260,1996-05-26,1996,Sunday,DET04,DET,CLE,39056,day,61,cloudy,none,fromrf,15.0,dry,0,5,5,regular
FLO199605260,1996-05-26,1996,Sunday,MIA01,FLO,SLN,20573,day,87,cloudy,none,tocf,5.0,dry,8,2,10,regular
HOU199605260,1996-05-26,1996,Sunday,HOU02,HOU,CHN,33245,day,0,dome,none,unknown,0.0,dry,7,2,9,regular
KCA199605260,1996-05-26,1996,Sunday,KAN06,KCA,TEX,22665,day,63,overcast,none,rtol,10.0,wet,4,6,10,regular
MON199605260,1996-05-26,1996,Sunday,MON02,MON,LAN,30718,day,68,dome,none,tolf,0.0,dry,3,4,7,regular
NYN199605260,1996-05-26,1996,Sunday,NYC17,NYN,SDN,20405,day,63,cloudy,none,rtol,7.0,dry,1,0,1,regular
PIT199605260,1996-05-26,1996,Sunday,PIT07,PIT,ATL,33085,day,62,overcast,none,fromlf,8.0,dry,3,6,9,regular
SEA199605260,1996-05-26,1996,Sunday,SEA02,SEA,NYA,42410,night,68,dome,none,tocf,2.0,dry,4,3,7,regular
SFN199605260,1996-05-26,1996,Sunday,SFO02,SFN,PHI,26234,day,63,overcast,drizzle,tolf,15.0,dry,1,10,11,regular
TOR199605260,1996-05-26,1996,Sunday,TOR02,TOR,MIN,30170,day,51,cloudy,none,rtol,5.0,dry,3,9,12,regular
CAL199605270,1996-05-27,1996,Monday,ANA01,CAL,NYA,20926,night,68,night,none,torf,10.0,dry,5,16,21,regular
CHN199605270,1996-05-27,1996,Monday,CHI11,CHN,ATL,33070,day,50,overcast,drizzle,fromrf,18.0,soaked,1,9,10,regular
FLO199605270,1996-05-27,1996,Monday,MIA01,FLO,CIN,15919,night,79,overcast,rain,rtol,5.0,damp,6,2,8,regular
KCA199605270,1996-05-27,1996,Monday,KAN06,KCA,DET,19776,night,73,night,none,ltor,18.0,dry,5,4,9,regular
MON199605270,1996-05-27,1996,Monday,MON02,MON,SDN,44636,night,68,dome,none,tolf,0.0,dry,3,4,7,regular
OAK199605270,1996-05-27,1996,Monday,OAK01,OAK,BOS,21688,day,61,sunny,none,rtol,8.0,dry,3,10,13,regular
PIT199605270,1996-05-27,1996,Monday,PIT07,PIT,HOU,8906,day,57,overcast,drizzle,fromlf,20.0,damp,3,5,8,regular
SLN199605270,1996-05-27,1996,Monday,STL09,SLN,COL,38804,day,71,,,unknown,,,2,5,7,regular
TEX199605270,1996-05-27,1996,Monday,ARL02,TEX,CLE,46521,night,91,night,none,unknown,23.0,dry,3,2,5,regular
TOR199605270,1996-05-27,1996,Monday,TOR02,TOR,CHA,30013,night,64,sunny,none,ltor,12.0,dry,5,4,9,regular
CAL199605280,1996-05-28,1996,Tuesday,ANA01,CAL,NYA,17284,night,65,night,none,torf,8.0,dry,1,0,1,regular
FLO199605280,1996-05-28,1996,Tuesday,MIA01,FLO,CIN,14052,night,73,night,drizzle,torf,14.0,damp,6,2,8,regular
MIL199605280,1996-05-28,1996,Tuesday,MIL05,MIL,MIN,10117,night,0,night,none,unknown,,wet,7,3,10,regular
MON199605280,1996-05-28,1996,Tuesday,MON02,MON,SDN,16537,night,68,dome,none,tolf,0.0,dry,2,3,5,regular
NYN199605280,1996-05-28,1996,Tuesday,NYC17,NYN,SFN,15733,night,61,night,none,tolf,8.0,dry,4,0,4,regular
OAK199605280,1996-05-28,1996,Tuesday,OAK01,OAK,BOS,9338,night,61,night,none,rtol,10.0,dry,6,2,8,regular
PHI199605280,1996-05-28,1996,Tuesday,PHI12,PHI,LAN,17186,night,55,night,none,fromrf,10.0,dry,9,3,12,regular
PIT199605280,1996-05-28,1996,Tuesday,PIT07,PIT,HOU,7182,night,60,night,none,torf,5.0,damp,6,5,11,regular
SEA199605280,1996-05-28,1996,Tuesday,SEA02,SEA,BAL,23235,night,68,dome,none,tocf,2.0,dry,8,12,20,regular
SLN199605280,1996-05-28,1996,Tuesday,STL09,SLN,COL,26913,night,73,night,none,ltor,14.0,dry,5,6,11,regular
TEX199605280,1996-05-28,1996,Tuesday,ARL02,TEX,CLE,35727,night,86,night,none,torf,1.0,damp,11,3,14,regular
TOR199605280,1996-05-28,1996,Tuesday,TOR02,TOR,CHA,30104,night,66,night,none,fromrf,5.0,dry,5,8,13,regular
CAL199605290,1996-05-29,1996,Wednesday,ANA01,CAL,NYA,19246,night,69,night,none,tocf,5.0,dry,4,0,4,regular
CHN199605290,1996-05-29,1996,Wednesday,CHI11,CHN,ATL,30601,day,52,sunny,none,fromcf,25.0,wet,0,2,2,regular
KCA199605290,1996-05-29,1996,Wednesday,KAN06,KCA,DET,13712,night,62,night,none,ltor,5.0,dry,4,5,9,regular
MIL199605290,1996-05-29,1996,Wednesday,MIL05,MIL,MIN,14324,day,51,,,unknown,,,7,8,15,regular
MON199605290,1996-05-29,1996,Wednesday,MON02,MON,SDN,14386,night,68,dome,none,tolf,0.0,dry,9,4,13,regular
NYN199605290,1996-05-29,1996,Wednesday,NYC17,NYN,SFN,15578,night,61,night,none,tolf,8.0,dry,2,4,6,regular
OAK199605290,1996-05-29,1996,Wednesday,OAK01,OAK,BOS,8282,night,56,night,none,tolf,13.0,dry,7,6,13,regular
PHI199605290,1996-05-29,1996,Wednesday,PHI12,PHI,LAN,24120,night,55,night,none,tocf,2.0,dry,2,3,5,regular
PIT199605290,1996-05-29,1996,Wednesday,PIT07,PIT,HOU,11679,night,64,night,none,torf,6.0,dry,4,7,11,regular
SEA199605290,1996-05-29,1996,Wednesday,SEA02,SEA,BAL,20253,night,68,dome,none,tocf,2.0,dry,9,8,17,regular
SLN199605290,1996-05-29,1996,Wednesday,STL09,SLN,COL,27856,night,70,night,none,tocf,7.0,dry,6,5,11,regular
TEX199605290,1996-05-29,1996,Wednesday,ARL02,TEX,CLE,35893,night,83,night,none,ltor,13.0,dry,5,4,9,regular
TOR199605290,1996-05-29,1996,Wednesday,TOR02,TOR,CHA,31074,night,72,dome,none,unknown,0.0,dry,6,5,11,regular
CHA199605300,1996-05-30,1996,Thursday,CHI12,CHA,DET,17339,night,63,night,none,ltor,6.0,dry,8,2,10,regular
MIL199605300,1996-05-30,1996,Thursday,MIL05,MIL,CLE,11543,night,60,night,none,ltor,7.0,dry,0,2,2,regular
NYN199605300,1996-05-30,1996,Thursday,NYC17,NYN,SFN,15781,day,61,sunny,none,torf,10.0,dry,1,0,1,regular
PHI199605300,1996-05-30,1996,Thursday,PHI12,PHI,LAN,29287,night,67,,,unknown,,,3,2,5,regular
SEA199605300,1996-05-30,1996,Thursday,SEA02,SEA,BOS,17395,night,68,dome,none,tocf,2.0,dry,1,10,11,regular
CAL199605310,1996-05-31,1996,Friday,ANA01,CAL,BAL,21603,night,75,night,none,torf,5.0,dry,10,3,13,regular
CHA199605310,1996-05-31,1996,Friday,CHI12,CHA,DET,16983,night,68,night,none,ltor,8.0,dry,9,0,9,regular
CIN199605310,1996-05-31,1996,Friday,CIN08,CIN,ATL,33455,night,76,night,none,rtol,10.0,dry,1,9,10,regular
FLO199605310,1996-05-31,1996,Friday,MIA01,FLO,CHN,19552,night,85,night,none,torf,15.0,dry,1,2,3,regular
MIL199605310,1996-05-31,1996,Friday,MIL05,MIL,CLE,24050,night,65,night,none,fromcf,13.0,dry,4,10,14,regular
MON199605310,1996-05-31,1996,Friday,MON02,MON,SFN,25712,night,62,dome,none,unknown,0.0,dry,7,4,11,regular
NYN199605310,1996-05-31,1996,Friday,NYC17,NYN,LAN,19793,night,76,night,none,fromlf,8.0,dry,3,10,13,regular
OAK199605310,1996-05-31,1996,Friday,OAK01,OAK,NYA,13279,night,70,night,none,tolf,8.0,dry,1,4,5,regular
PHI199605310,1996-05-31,1996,Friday,PHI12,PHI,SDN,22110,night,72,night,none,tocf,12.0,dry,2,4,6,regular
PIT199605310,1996-05-31,1996,Friday,PIT07,PIT,COL,26640,night,80,night,none,tolf,4.0,dry,8,4,12,regular
SEA199605310,1996-05-31,1996,Friday,SEA02,SEA,BOS,29119,night,68,dome,none,tocf,2.0,dry,9,6,15,regular
SLN199605310,1996-05-31,1996,Friday,STL09,SLN,HOU,37625,night,76,night,none,rtol,15.0,dry,6,4,10,regular
TEX199605310,1996-05-31,1996,Friday,ARL02,TEX,MIN,32861,night,82,night,none,ltor,15.0,dry,7,2,9,regular
TOR199605310,1996-05-31,1996,Friday,TOR02,TOR,KCA,33194,night,68,night,none,tolf,0.0,dry,4,2,6,regular
CAL199606010,1996-06-01,1996,Saturday,ANA01,CAL,BAL,35350,night,75,night,none,torf,3.0,dry,8,3,11,regular
CIN199606010,1996-06-01,1996,Saturday,CIN08,CIN,ATL,34023,day,76,sunny,none,tocf,10.0,dry,3,2,5,regular
FLO199606010,1996-06-01,1996,Saturday,MIA01,FLO,CHN,30133,night,81,night,none,fromrf,18.0,dry,4,5,9,regular
MIL199606010,1996-06-01,1996,Saturday,MIL05,MIL,CLE,22004,day,67,overcast,rain,fromrf,13.0,damp,2,1,3,regular
MON199606010,1996-06-01,1996,Saturday,MON02,MON,SFN,36858,night,68,dome,none,tolf,0.0,dry,5,1,6,regular
NYN199606010,1996-06-01,1996,Saturday,NYC17,NYN,LAN,26445,day,78,sunny,none,fromlf,8.0,dry,4,3,7,regular
OAK199606010,1996-06-01,1996,Saturday,OAK01,OAK,NYA,21354,day,75,sunny,none,tocf,5.0,,3,6,9,regular
PHI199606010,1996-06-01,1996,Saturday,PHI12,PHI,SDN,27623,night,75,night,none,tocf,9.0,dry,3,8,11,regular
PIT199606010,1996-06-01,1996,Saturday,PIT07,PIT,COL,15633,night,80,night,none,fromrf,5.0,dry,0,2,2,regular
SEA199606010,1996-06-01,1996,Saturday,SEA02,SEA,BOS,34822,day,68,dome,none,tocf,2.0,dry,5,6,11,regular
SLN199606010,1996-06-01,1996,Saturday,STL09,SLN,HOU,34958,night,72,night,rain,rtol,15.0,damp,5,4,9,regular
TEX199606010,1996-06-01,1996,Saturday,ARL02,TEX,MIN,43413,night,80,,,unknown,,,5,9,14,regular
TOR199606010,1996-06-01,1996,Saturday,TOR02,TOR,KCA,31107,day,68,,,unknown,,,5,3,8,regular
CAL199606020,1996-06-02,1996,Sunday,ANA01,CAL,BAL,33704,day,86,sunny,none,tolf,8.0,dry,1,14,15,regular
CHA199606021,1996-06-02,1996,Sunday,CHI12,CHA,DET,0,day,69,sunny,none,ltor,12.0,dry,4,2,6,regular
CHA199606022,1996-06-02,1996,Sunday,CHI12,CHA,DET,26125,day,70,sunny,none,tolf,12.0,,13,5,18,regular
CIN199606020,1996-06-02,1996,Sunday,CIN08,CIN,ATL,23482,night,64,night,none,rtol,10.0,damp,2,6,8,regular
FLO199606020,1996-06-02,1996,Sunday,MIA01,FLO,CHN,22174,day,84,sunny,none,fromrf,12.0,dry,3,2,5,regular
MIL199606020,1996-06-02,1996,Sunday,MIL05,MIL,CLE,21150,day,75,sunny,none,tolf,14.0,dry,6,11,17,regular
MON199606020,1996-06-02,1996,Sunday,MON02,MON,SFN,25006,day,68,dome,none,tolf,0.0,dry,1,8,9,regular
NYN199606020,1996-06-02,1996,Sunday,NYC17,NYN,LAN,39328,day,72,sunny,none,fromrf,14.0,dry,0,1,1,regular
OAK199606020,1996-06-02,1996,Sunday,OAK01,OAK,NYA,26331,day,78,sunny,none,rtol,9.0,dry,4,11,15,regular
PHI199606020,1996-06-02,1996,Sunday,PHI12,PHI,SDN,32035,day,75,sunny,none,tocf,7.0,dry,9,8,17,regular
PIT199606020,1996-06-02,1996,Sunday,PIT07,PIT,COL,26745,day,75,sunny,none,fromrf,10.0,dry,5,2,7,regular
SEA199606020,1996-06-02,1996,Sunday,SEA02,SEA,BOS,47540,day,68,dome,none,tocf,2.0,dry,3,1,4,regular
SLN199606020,1996-06-02,1996,Sunday,STL09,SLN,HOU,32703,day,75,sunny,none,tolf,5.0,dry,2,0,2,regular
TEX199606020,1996-06-02,1996,Sunday,ARL02,TEX,MIN,33809,day,88,cloudy,none,ltor,7.0,dry,5,6,11,regular
TOR199606020,1996-06-02,1996,Sunday,TOR02,TOR,KCA,32253,day,0,overcast,showers,unknown,,wet,5,7,12,regular
ATL199606030,1996-06-03,1996,Monday,ATL01,ATL,NYN,30162,night,81,night,none,ltor,5.0,dry,5,4,9,regular
CHN199606030,1996-06-03,1996,Monday,CHI11,CHN,PHI,26320,night,66,night,none,ltor,15.0,dry,4,3,7,regular
CIN199606030,1996-06-03,1996,Monday,CIN08,CIN,SFN,20028,day,64,cloudy,showers,rtol,20.0,wet,3,6,9,regular
MIL199606030,1996-06-03,1996,Monday,MIL05,MIL,TEX,9748,night,63,night,none,tolf,13.0,wet,6,9,15,regular
MIN199606030,1996-06-03,1996,Monday,MIN03,MIN,CAL,10589,night,0,dome,,unknown,,,9,3,12,regular
OAK199606030,1996-06-03,1996,Monday,OAK01,OAK,KCA,6465,night,67,night,none,torf,12.0,dry,2,1,3,regular
PIT199606030,1996-06-03,1996,Monday,PIT07,PIT,COL,8120,day,72,overcast,none,fromrf,7.0,wet,7,2,9,regular
SDN199606030,1996-06-03,1996,Monday,SAN01,SDN,SLN,13625,night,73,night,none,torf,6.0,dry,0,3,3,regular
ATL199606040,1996-06-04,1996,Tuesday,ATL01,ATL,NYN,32199,night,81,night,none,ltor,10.0,dry,6,12,18,regular
BAL199606040,1996-06-04,1996,Tuesday,BAL12,BAL,DET,43727,night,81,night,none,tolf,8.0,dry,10,7,17,regular
BOS199606040,1996-06-04,1996,Tuesday,BOS07,BOS,CHA,23715,night,72,night,none,tolf,8.0,dry,4,6,10,regular
CHN199606040,1996-06-04,1996,Tuesday,CHI11,CHN,PHI,15431,day,55,cloudy,none,fromrf,5.0,damp,3,12,15,regular
CIN199606040,1996-06-04,1996,Tuesday,CIN08,CIN,SFN,28549,night,66,night,none,tocf,15.0,wet,4,1,5,regular
CLE199606040,1996-06-04,1996,Tuesday,CLE08,CLE,SEA,42179,night,68,night,none,tocf,5.0,dry,7,10,17,regular
FLO199606040,1996-06-04,1996,Tuesday,MIA01,FLO,MON,14821,night,83,night,none,fromcf,12.0,dry,5,0,5,regular
HOU199606040,1996-06-04,1996,Tuesday,HOU02,HOU,COL,18418,night,0,dome,none,unknown,,dry,16,8,24,regular
LAN199606040,1996-06-04,1996,Tuesday,LOS03,LAN,PIT,29576,night,75,night,none,unknown,,dry,0,3,3,regular
MIL199606040,1996-06-04,1996,Tuesday,MIL05,MIL,TEX,10685,night,55,night,showers,fromlf,,damp,6,2,8,regular
MIN199606040,1996-06-04,1996,Tuesday,MIN03,MIN,CAL,10899,night,0,dome,none,unknown,,dry,5,3,8,regular
NYA199606040,1996-06-04,1996,Tuesday,NYC16,NYA,TOR,17368,night,69,night,none,rtol,14.0,damp,5,4,9,regular
OAK199606040,1996-06-04,1996,Tuesday,OAK01,OAK,KCA,11524,day,68,sunny,none,torf,12.0,dry,8,3,11,regular
SDN199606040,1996-06-04,1996,Tuesday,SAN01,SDN,SLN,13427,night,0,night,none,unknown,,dry,5,11,16,regular
ATL199606050,1996-06-05,1996,Wednesday,ATL01,ATL,NYN,31998,night,77,night,none,ltor,11.0,dry,8,6,14,regular
BAL199606050,1996-06-05,1996,Wednesday,BAL12,BAL,DET,43087,night,83,night,none,torf,9.0,dry,6,4,10,regular
BOS199606050,1996-06-05,1996,Wednesday,BOS07,BOS,CHA,24246,night,77,night,showers,rtol,15.0,dry,6,8,14,regular
CHN199606050,1996-06-05,1996,Wednesday,CHI11,CHN,PHI,18189,day,69,sunny,none,tolf,9.0,dry,9,6,15,regular
CIN199606050,1996-06-05,1996,Wednesday,CIN08,CIN,SFN,21881,night,74,night,none,rtol,5.0,dry,4,15,19,regular
CLE199606050,1996-06-05,1996,Wednesday,CLE08,CLE,SEA,42274,night,69,,,unknown,,,13,5,18,regular
FLO199606050,1996-06-05,1996,Wednesday,MIA01,FLO,MON,21342,night,86,night,none,tocf,5.0,dry,1,2,3,regular
HOU199606050,1996-06-05,1996,Wednesday,HOU02,HOU,COL,14954,night,72,dome,none,unknown,0.0,dry,4,1,5,regular
LAN199606050,1996-06-05,1996,Wednesday,LOS03,LAN,PIT,32161,night,72,night,none,ltor,6.0,dry,3,7,10,regular
MIL199606050,1996-06-05,1996,Wednesday,MIL05,MIL,TEX,11276,day,68,cloudy,none,rtol,13.0,dry,6,4,10,regular
MIN199606050,1996-06-05,1996,Wednesday,MIN03,MIN,CAL,10639,night,70,dome,none,tolf,0.0,dry,14,3,17,regular
NYA199606050,1996-06-05,1996,Wednesday,NYC16,NYA,TOR,17142,night,78,night,none,tocf,16.0,dry,7,12,19,regular
OAK199606050,1996-06-05,1996,Wednesday,OAK01,OAK,KCA,8113,night,60,night,none,tolf,13.0,dry,2,5,7,regular
SDN199606050,1996-06-05,1996,Wednesday,SAN01,SDN,SLN,12216,night,68,night,none,tolf,5.0,dry,6,4,10,regular
BAL199606060,1996-06-06,1996,Thursday,BAL12,BAL,DET,46269,night,85,night,none,ltor,17.0,dry,13,6,19,regular
BOS199606060,1996-06-06,1996,Thursday,BOS07,BOS,CHA,24382,night,81,night,none,ltor,10.0,dry,7,4,11,regular
CLE199606060,1996-06-06,1996,Thursday,CLE08,CLE,SEA,42236,night,71,night,none,tocf,14.0,damp,2,5,7,regular
HOU199606060,1996-06-06,1996,Thursday,HOU02,HOU,COL,22112,night,0,dome,none,unknown,,dry,7,14,21,regular
LAN199606060,1996-06-06,1996,Thursday,LOS03,LAN,PIT,26664,night,73,night,none,tocf,5.0,dry,8,3,11,regular
NYA199606060,1996-06-06,1996,Thursday,NYC16,NYA,TOR,18475,night,74,night,none,rtol,17.0,dry,8,1,9,regular
BAL199606070,1996-06-07,1996,Friday,BAL12,BAL,CHA,47209,night,87,night,none,tolf,12.0,dry,2,8,10,regular
BOS199606070,1996-06-07,1996,Friday,BOS07,BOS,MIL,26861,night,74,night,none,tocf,16.0,dry,10,7,17,regular
CHN199606070,1996-06-07,1996,Friday,CHI11,CHN,MON,23860,day,54,overcast,none,fromrf,5.0,wet,3,9,12,regular
CLE199606070,1996-06-07,1996,Friday,CLE08,CLE,CAL,42260,night,70,night,rain,tolf,8.0,damp,4,3,7,regular
COL199606070,1996-06-07,1996,Friday,DEN02,COL,ATL,48027,night,74,sunny,none,tolf,6.0,dry,19,8,27,regular
DET199606070,1996-06-07,1996,Friday,DET04,DET,NYA,16350,night,75,night,none,torf,5.0,wet,6,5,11,regular
HOU199606070,1996-06-07,1996,Friday,HOU02,HOU,PHI,22585,night,68,dome,none,tolf,0.0,dry,11,5,16,regular
KCA199606070,1996-06-07,1996,Friday,KAN06,KCA,SEA,20891,night,66,night,none,ltor,12.0,wet,9,5,14,regular
LAN199606070,1996-06-07,1996,Friday,LOS03,LAN,CIN,35197,night,75,night,none,ltor,5.0,dry,1,2,3,regular
MIN199606070,1996-06-07,1996,Friday,MIN03,MIN,OAK,14999,night,65,dome,none,tolf,0.0,dry,4,6,10,regular
NYN199606070,1996-06-07,1996,Friday,NYC17,NYN,FLO,13009,night,62,night,none,unknown,15.0,dry,2,12,14,regular
SDN199606070,1996-06-07,1996,Friday,SAN01,SDN,PIT,20312,night,72,night,none,torf,5.0,dry,0,10,10,regular
SFN199606070,1996-06-07,1996,Friday,SFO02,SFN,SLN,13009,night,63,night,none,ltor,18.0,dry,4,9,13,regular
TEX199606070,1996-06-07,1996,Friday,ARL02,TEX,TOR,40046,night,79,night,none,tocf,10.0,dry,10,7,17,regular
BAL199606080,1996-06-08,1996,Saturday,BAL12,BAL,CHA,47634,day,93,sunny,none,tocf,6.0,dry,1,2,3,regular
BOS199606080,1996-06-08,1996,Saturday,BOS07,BOS,MIL,30399,night,66,night,rain,fromcf,14.0,wet,2,3,5,regular
CHN199606080,1996-06-08,1996,Saturday,CHI11,CHN,MON,37373,night,53,night,none,tolf,13.0,wet,6,4,10,regular
CLE199606080,1996-06-08,1996,Saturday,CLE08,CLE,CAL,42267,day,72,,,unknown,,,5,0,5,regular
COL199606080,1996-06-08,1996,Saturday,DEN02,COL,ATL,48015,day,86,sunny,none,rtol,8.0,dry,13,12,25,regular
DET199606080,1996-06-08,1996,Saturday,DET04,DET,NYA,20173,day,76,sunny,none,torf,5.0,dry,9,7,16,regular
HOU199606080,1996-06-08,1996,Saturday,HOU02,HOU,PHI,23739,day,68,dome,none,tolf,0.0,dry,7,3,10,regular
KCA199606080,1996-06-08,1996,Saturday,KAN06,KCA,SEA,30022,night,66,night,none,ltor,5.0,dry,12,8,20,regular
LAN199606080,1996-06-08,1996,Saturday,LOS03,LAN,CIN,44575,night,73,night,none,ltor,5.0,dry,5,4,9,regular
MIN199606081,1996-06-08,1996,Saturday,MIN03,MIN,OAK,0,day,69,dome,none,tolf,0.0,dry,4,2,6,regular
